,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sell_price,profit
868,869,2023-04-27,Standard Class,Corporate,United States,Lancaster,Pennsylvania,17602,East,Office Supplies,Binders,OFF-BI-10003719,6,0.8,39.2,9.200000000000003
869,870,2023-05-12,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10000545,5,22.8,1117.2,207.20000000000005
870,871,2022-02-28,First Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10002496,3,14.0,266.0,6.0
871,872,2022-07-11,First Class,Consumer,United States,Concord,New Hampshire,3301,East,Office Supplies,Paper,OFF-PA-10003591,3,0.9,29.1,-0.8999999999999986
872,873,2022-06-01,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10004470,2,0.2,9.8,-0.1999999999999993
873,874,2022-03-21,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10000315,7,5.5,104.5,4.5
874,875,2022-02-07,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Paper,OFF-PA-10001790,5,7.6,182.4,22.400000000000006
875,876,2023-04-04,Standard Class,Home Office,United States,Concord,New Hampshire,3301,East,Furniture,Furnishings,FUR-FU-10004017,3,6.4,313.6,33.60000000000002
876,877,2023-03-23,Standard Class,Home Office,United States,Concord,New Hampshire,3301,East,Technology,Accessories,TEC-AC-10003628,1,0.9,29.1,-0.8999999999999986
877,878,2023-06-13,Standard Class,Home Office,United States,Concord,New Hampshire,3301,East,Technology,Accessories,TEC-AC-10002049,3,14.8,355.2,25.19999999999999
878,879,2022-12-18,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10003712,4,0.2,9.8,-0.1999999999999993
879,880,2022-06-30,Second Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10003984,3,2.1,67.9,7.900000000000006
880,881,2022-11-30,Second Class,Home Office,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10004287,5,24.8,1215.2,45.200000000000045
881,882,2023-07-11,Standard Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Storage,OFF-ST-10001321,2,0.6,29.4,-0.6000000000000014
882,883,2022-05-10,Same Day,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Art,OFF-AR-10001118,4,0.4,9.6,-0.40000000000000036
883,884,2022-06-03,First Class,Home Office,United States,Detroit,Michigan,48227,Central,Furniture,Furnishings,FUR-FU-10000732,5,0.6,29.4,9.399999999999999
884,885,2022-11-18,Standard Class,Consumer,United States,Rochester,New York,14609,East,Furniture,Furnishings,FUR-FU-10001424,2,1.0,19.0,-1.0
885,886,2022-07-18,Second Class,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10002071,3,0.4,9.6,-0.40000000000000036
886,887,2023-02-07,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,OFF-ST-10002486,12,4.0,76.0,6.0
887,888,2022-07-16,Standard Class,Home Office,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,OFF-BI-10001078,7,2.0,38.0,8.0
888,889,2023-10-12,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10003845,6,0.6,29.4,-0.6000000000000014
889,890,2022-01-11,Standard Class,Consumer,United States,New Rochelle,New York,10801,East,Technology,Accessories,TEC-AC-10000927,5,4.5,145.5,15.5
890,891,2022-02-10,Standard Class,Consumer,United States,New Rochelle,New York,10801,East,Office Supplies,Binders,OFF-BI-10001098,3,2.0,48.0,8.0
891,892,2022-05-03,First Class,Home Office,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,OFF-PA-10001622,1,0.0,0.0,0.0
892,893,2023-04-07,First Class,Home Office,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,OFF-AR-10003158,4,0.4,19.6,-0.3999999999999986
893,894,2023-02-07,First Class,Home Office,United States,Detroit,Michigan,48227,Central,Technology,Phones,TEC-PH-10002660,8,10.8,529.2,19.200000000000045
894,895,2022-12-05,First Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10002205,7,4.8,155.2,25.19999999999999
895,896,2022-05-13,First Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10003364,3,1.4,68.6,8.599999999999994
896,897,2023-11-20,Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Envelopes,OFF-EN-10001099,2,0.6,19.4,-0.6000000000000014
897,898,2022-10-17,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Labels,OFF-LA-10003923,7,2.0,98.0,8.0
898,899,2023-02-06,Second Class,Corporate,United States,Auburn,New York,13021,East,Office Supplies,Paper,OFF-PA-10002250,8,1.5,48.5,-1.5
899,900,2022-10-20,First Class,Corporate,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,OFF-BI-10004716,2,0.3,9.7,-0.3000000000000007
900,901,2023-05-20,First Class,Consumer,United States,Garland,Texas,75043,Central,Office Supplies,Labels,OFF-LA-10001045,5,0.5,9.5,-0.5
901,902,2023-09-09,First Class,Consumer,United States,Garland,Texas,75043,Central,Office Supplies,Binders,OFF-BI-10001510,4,0.6,19.4,-0.6000000000000014
902,903,2022-06-28,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Technology,Phones,TEC-PH-10004536,3,6.4,313.6,53.60000000000002
903,904,2023-12-01,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,OFF-PA-10002947,3,0.4,19.6,-0.3999999999999986
904,905,2022-05-25,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10002583,2,1.2,58.8,8.799999999999997
905,906,2022-04-23,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,OFF-PA-10000019,2,0.2,9.8,-0.1999999999999993
906,907,2023-11-26,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Bookcases,FUR-BO-10003441,4,12.8,307.2,27.19999999999999
907,908,2022-07-25,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10004774,7,3.6,86.4,16.400000000000006
908,909,2023-07-06,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003684,3,1.5,48.5,8.5
909,910,2023-03-30,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Technology,Phones,TEC-PH-10001494,4,36.0,1164.0,154.0
910,911,2023-12-31,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Technology,Accessories,TEC-AC-10004666,7,77.2,1852.8,22.799999999999955
911,912,2022-06-08,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Office Supplies,Storage,OFF-ST-10003816,2,10.5,339.5,19.5
912,913,2023-06-21,Standard Class,Home Office,United States,Norwich,Connecticut,6360,East,Furniture,Furnishings,FUR-FU-10001935,6,1.0,19.0,-1.0
913,914,2023-05-09,First Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,FUR-FU-10004091,1,2.5,47.5,7.5
914,915,2023-05-29,First Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Accessories,TEC-AC-10001772,9,5.6,134.4,4.400000000000006
915,916,2023-03-03,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Furniture,Tables,FUR-TA-10001520,2,4.0,96.0,6.0
916,917,2023-05-17,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,FUR-CH-10003379,4,40.0,760.0,80.0
917,918,2022-12-18,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,OFF-BI-10002706,3,0.2,9.8,-0.1999999999999993
918,919,2022-06-28,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Envelopes,OFF-EN-10000056,3,6.0,144.0,14.0
919,920,2022-03-13,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,OFF-ST-10001558,1,0.5,9.5,-0.5
920,921,2022-12-18,Standard Class,Consumer,United States,Alexandria,Virginia,22304,South,Office Supplies,Storage,OFF-ST-10002444,2,0.8,19.2,-0.8000000000000007
921,922,2022-12-07,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10002473,3,4.5,85.5,5.5
922,923,2022-03-17,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10004531,1,0.4,19.6,-0.3999999999999986
923,924,2023-03-13,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Appliances,OFF-AP-10004487,5,16.4,393.6,53.60000000000002
924,925,2022-08-04,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10003650,2,25.2,814.8,94.79999999999995
925,926,2022-05-23,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10003543,3,0.6,19.4,-0.6000000000000014
926,927,2023-01-23,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Accessories,TEC-AC-10004353,5,7.5,242.5,32.5
927,928,2022-05-23,Standard Class,Home Office,United States,Springfield,Virginia,22153,South,Office Supplies,Art,OFF-AR-10000658,4,1.5,48.5,8.5
928,929,2022-02-22,Standard Class,Home Office,United States,Springfield,Virginia,22153,South,Office Supplies,Appliances,OFF-AP-10000696,2,1.5,28.5,8.5
929,930,2022-02-23,First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Art,OFF-AR-10003560,3,0.3,9.7,-0.3000000000000007
930,931,2022-08-08,First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Art,OFF-AR-10001468,3,1.8,88.2,-1.7999999999999972
931,932,2022-06-27,First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Paper,OFF-PA-10004971,3,0.2,9.8,-0.1999999999999993
932,933,2022-09-04,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10002195,3,0.4,9.6,-0.40000000000000036
933,934,2023-09-09,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10001745,8,2.0,48.0,8.0
934,935,2022-07-18,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10004826,6,0.9,29.1,9.100000000000001
935,936,2022-05-12,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10001870,3,0.6,19.4,-0.6000000000000014
936,937,2023-12-13,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Appliances,OFF-AP-10001058,2,13.5,436.5,26.5
937,938,2022-10-11,First Class,Corporate,United States,Farmington,New Mexico,87401,West,Technology,Accessories,TEC-AC-10003911,1,4.8,155.2,15.199999999999989
938,939,2023-05-31,Standard Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Paper,OFF-PA-10000289,2,0.4,9.6,-0.40000000000000036
939,940,2022-12-18,Standard Class,Corporate,United States,Riverside,California,92503,West,Office Supplies,Appliances,OFF-AP-10003040,4,3.9,126.1,6.099999999999994
940,941,2023-07-11,First Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10000350,2,0.6,19.4,-0.6000000000000014
941,942,2023-02-15,Standard Class,Corporate,United States,Torrance,California,90503,West,Office Supplies,Binders,OFF-BI-10001759,2,0.4,9.6,-0.40000000000000036
942,943,2023-04-06,Standard Class,Corporate,United States,Torrance,California,90503,West,Furniture,Tables,FUR-TA-10000577,4,55.5,1054.5,154.5
943,944,2023-12-25,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10004101,5,1.2,28.8,-1.1999999999999993
944,945,2023-07-14,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10001496,3,27.0,513.0,13.0
945,946,2022-03-03,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10002931,5,6.8,163.2,13.199999999999989
946,947,2023-04-20,First Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Tables,FUR-TA-10002356,3,11.7,378.3,58.30000000000001
947,948,2022-06-09,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,FUR-FU-10003601,7,26.0,494.0,74.0
948,949,2022-06-15,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,FUR-FU-10000576,6,20.2,989.8,179.79999999999995
949,950,2022-07-09,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,FUR-TA-10004154,12,103.5,1966.5,16.5
950,951,2022-03-19,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10000788,3,0.6,19.4,-0.6000000000000014
951,952,2022-05-14,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10002479,6,0.6,29.4,9.399999999999999
952,953,2023-04-23,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Furnishings,FUR-FU-10001940,4,0.9,29.1,-0.8999999999999986
953,954,2022-08-03,Standard Class,Consumer,United States,Round Rock,Texas,78664,Central,Office Supplies,Art,OFF-AR-10001958,2,0.6,29.4,-0.6000000000000014
954,955,2023-11-15,Standard Class,Consumer,United States,Round Rock,Texas,78664,Central,Furniture,Bookcases,FUR-BO-10004709,2,4.0,76.0,6.0
955,956,2022-02-07,Standard Class,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Storage,OFF-ST-10000604,5,6.8,163.2,3.1999999999999886
956,957,2022-08-20,Second Class,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Phones,TEC-PH-10002923,1,1.2,28.8,-1.1999999999999993
957,958,2022-06-29,Second Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10004465,2,0.0,0.0,0.0
958,959,2022-10-23,Second Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,OFF-PA-10002333,3,0.4,19.6,-0.3999999999999986
959,960,2022-05-15,Same Day,Consumer,United States,Oceanside,California,92054,West,Furniture,Furnishings,FUR-FU-10004188,2,8.0,192.0,2.0
960,961,2023-09-04,Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Chairs,FUR-CH-10002965,2,6.4,313.6,53.60000000000002
961,962,2023-10-23,Standard Class,Home Office,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Binders,OFF-BI-10000145,2,0.2,9.8,-0.1999999999999993
962,963,2023-08-16,First Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,OFF-EN-10001335,2,1.0,19.0,-1.0
963,964,2022-09-13,Second Class,Consumer,United States,Boca Raton,Florida,33433,South,Office Supplies,Labels,OFF-LA-10001613,2,0.0,0.0,0.0
964,965,2022-04-30,First Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Labels,OFF-LA-10004055,2,0.3,9.7,-0.3000000000000007
965,966,2022-05-06,First Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10004344,3,2.0,38.0,-2.0
966,967,2023-07-11,First Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10004621,2,0.3,9.7,-0.3000000000000007
967,968,2023-07-05,First Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10001281,4,7.6,182.4,2.4000000000000057
968,969,2023-03-19,First Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Labels,OFF-LA-10001613,3,0.5,9.5,-0.5
969,970,2022-10-25,First Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10001097,3,25.0,475.0,55.0
970,971,2023-12-15,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,FUR-FU-10001095,6,5.2,124.8,14.799999999999997
971,972,2022-05-29,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10004614,3,4.8,115.2,5.200000000000003
972,973,2022-06-15,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10001575,2,0.8,19.2,-0.8000000000000007
973,974,2023-05-17,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,OFF-LA-10001074,3,1.5,28.5,8.5
974,975,2022-06-26,Second Class,Home Office,United States,New York City,New York,10011,East,Technology,Phones,TEC-PH-10003555,7,6.4,153.6,3.5999999999999943
975,976,2023-11-01,Second Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10004492,3,4.0,76.0,6.0
976,977,2023-02-03,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Binders,OFF-BI-10002012,2,0.0,0.0,0.0
977,978,2023-04-16,First Class,Corporate,United States,Detroit,Michigan,48205,Central,Technology,Machines,TEC-MA-10000822,2,91.8,2968.2,118.19999999999982
978,979,2023-11-15,First Class,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Binders,OFF-BI-10000848,2,0.0,0.0,0.0
979,980,2023-07-27,First Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10004156,3,0.6,29.4,-0.6000000000000014
980,981,2022-04-25,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10003199,6,30.0,570.0,0.0
981,982,2023-03-31,Second Class,Consumer,United States,Louisville,Colorado,80027,West,Office Supplies,Art,OFF-AR-10000034,1,0.0,0.0,0.0
982,983,2023-02-01,Second Class,Consumer,United States,Louisville,Colorado,80027,West,Technology,Phones,TEC-PH-10000560,2,28.0,532.0,72.0
983,984,2022-10-16,Second Class,Consumer,United States,Louisville,Colorado,80027,West,Furniture,Chairs,FUR-CH-10000665,5,12.0,588.0,38.0
984,985,2023-03-27,Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Office Supplies,Labels,OFF-LA-10001569,2,0.2,9.8,-0.1999999999999993
